id,text,rating,date,source,app
07a06f88-dcd5-4fab-8ff9-31039a025e5d,Reliable mobile service with strong connectivity and helpful customer support.,5,2026-06-11 14:09:09,play_store,MyMaxis
e7b8e0d1-b4b6-47eb-b761-587454946e5c,"The Maxis app is an excellent tool for managing my mobile account. It allows me to check my data usage, pay bills, purchase add-ons, and monitor my account easily. The app is fast, convenient, and very user-friendly.",5,2026-06-10 14:58:07,play_store,MyMaxis
307df23d-fe3a-4595-abd4-96ec145443b6,Reliable app with smooth performance and excellent account management tools.,5,2026-06-10 11:10:06,play_store,MyMaxis
5d78981c-44e2-4367-891e-3c56deda1a88,Maxis is platform data internet mobile sangat fast,5,2026-06-08 14:16:46,play_store,MyMaxis
3dd71d83-5513-417b-b27d-94d09433246c,Maxis is a reliable mobile service provider. I get good coverage and smooth internet most of the time.I like using Maxis because it offers strong network coverage and stable internet speed. It’s good for daily communication and online use,5,2026-06-08 13:51:23,play_store,MyMaxis
500fd3a2-b6a9-429f-b44b-713914cb5abd,"mende siak, apps xdapat2 masuk pun ke platform utama, then aku call 123 utk bantuan, dia mintak tekan 2 untuk bahasa melayu, kemudian kate sorry then call putus. Mende ni? Kalau tak disebabkan tempat adik aku belajar line dia paling okay, tak kuasa nak kembali ke maxis balik. Dulu ye pakai maxis, tp tukar celcom. Celcom tidak mengecewakan. Mahal sikit xpa, asal baloi. Please improve. Penin2.",1,2026-06-08 12:52:16,play_store,MyMaxis
a5cc822e-78de-4adb-b8a6-85296960c935,memang lembab lepastu saya dh bayar tapi tetap slow lembab dekat rumah slow tapi tempat lain lagi laju mana logiknya!,1,2026-06-08 12:51:29,play_store,MyMaxis
b5127e8c-4e7a-4b3e-a092-4932629ff52c,"I love my Maxis app because it can help me to save time whenever I want to pay bills. The interface is simple and functional. It provides exclusive offers, rewards, and updates for its customers.",5,2026-06-08 11:42:39,play_store,MyMaxis
2c1b5e9e-f23c-427d-be81-f6ae2d431b56,"""Maxis provides fast internet speeds and dependable network coverage.""",5,2026-06-08 09:53:25,play_store,MyMaxis
cdbbfdd2-0369-4985-9796-66137114a671,"This app provides an excellent experience from start to finish. It is responsive, easy to use, and packed with useful features. I have been consistently impressed by its performance and reliability. It is definitely one of the better apps available.",5,2026-06-07 07:42:12,play_store,MyMaxis
