id,text,rating,date,source,app
2cda7e1f-4615-4ed3-9e22-2053fdb96367,very disappointing...the connection damn mess...,1,2026-06-11 22:51:45,play_store,MyUMobile
09612b45-3af3-4d02-a07d-5709f867d354,good,5,2026-06-11 18:52:55,play_store,MyUMobile
339cfc2f-9809-4aea-bbfa-3b87e901dbfc,"I purchased an RM50 data plan that advertises speeds up to 1000 Mbps. However, my internet connection is very slow. Facebook, Instagram, TikTok, and other apps frequently buffer and take a long time to load. The service I am receiving does not match the advertised performance. Please investigate this issue and provide a solution.",1,2026-06-11 14:12:06,play_store,MyUMobile
8298c924-15dc-4949-8328-7f92c66cee62,gud,5,2026-06-11 12:38:44,play_store,MyUMobile
edb93a46-4735-4b67-a401-d6cf7768d9da,"too much plan, makes people confused already!!",3,2026-06-11 08:13:29,play_store,MyUMobile
02e24cdd-12cf-4057-8f63-9beed55dfa95,"I subscribed Umobile Uhome 5G since Nov 2025. Worst service received. Coverage always lacking & buffering sometimes up to 5min. Have complained to Umobile , only instructed to follow the step by step guides on how to restart, reconnected etc by getting wifi speed test etc. And also lodged 3 reports to MCMC. This MCMC is the worst govt agency. They do nothing, only collecting reports & feedback or solutions from telcos, that's all their stupid functions & wasting people monies. Shame on you",1,2026-06-11 03:43:12,play_store,MyUMobile
296f4f59-a8cb-4e79-97fd-d4e0513579df,"Dari bulan May sampai sekarang line putus2 , dah fedup dengan umobile. tukar ke line lain lagi bagus",1,2026-06-10 19:25:37,play_store,MyUMobile
015acc83-185a-4fa1-96b3-71e6caef1107,"p bankrupt je la buto, line cam puki bin jubo",1,2026-06-10 16:37:46,play_store,MyUMobile
1f51fbe9-94bb-4380-915d-ff96f5f4adc1,"I have no idea why I still paying for it every single month bro come on the first week after payment the line will be great then the next week sucks I can't even attend a work meeting, my online class or even call my friends to talk with them after every 5 minutes reconnecting2 I don't understand I'm using 4G network bro and I'm paying you 35-40 ringgit per month if I travel no line as well I can understand if certain places no line but this one the moment I start to drive somewhere! FIX IT ASAP",1,2026-06-10 16:01:49,play_store,MyUMobile
e19389b1-07de-4a00-9b2d-6cd611fa5274,connection wifi teruk sangat,1,2026-06-10 14:16:05,play_store,MyUMobile
a4e34c6a-7b55-48b9-9336-ab44cdd0e20f,lembabbbbb,1,2026-06-10 14:03:53,play_store,MyUMobile
4f3cba89-36fd-45fc-8b90-94d2f82e7129,job,5,2026-06-10 12:05:59,play_store,MyUMobile
47ce1c90-056c-4b3c-9b97-0f85be25c873,ok,4,2026-06-10 06:21:28,play_store,MyUMobile
02a576a5-c11e-4d5e-a05c-7bd29109befd,"Absolutely terrible. No internet anywhere I go and compared to other top up connection, this is the slowest. not to mention it is expensive. I subscribed to a 30 day worth of internet network, yet the internet is still terrible as ever. For this garbage I want my money back. NOT recommended.",1,2026-06-10 01:06:23,play_store,MyUMobile
7d824138-1eb7-4e69-bcdc-b7c86d31f74a,what the hell with u mobile now.. my line is 5G and full bar but SO SLOWW.. It not like this before but suddenly SLOS,1,2026-06-09 12:59:05,play_store,MyUMobile
1cb73783-cd36-4878-b813-f6542419e945,stupid system i have done the payment and i don't get the data,1,2026-06-08 22:07:31,play_store,MyUMobile
d1188e94-34f8-42ca-8f0c-4ee59e48de99,very bad,1,2026-06-08 18:22:08,play_store,MyUMobile
