id,text,rating,date,source,app
6a17cfea10b8ed25931ad3ca,Truly awful. Can't connect to a human being. Just goes round and round.,1,2026-05-28T07:17:30.000Z,trustpilot,Celcom
694b95dae1cd5319d9e324d4,"The app constantly asks you to reload and then takes money from your balance to pay for other things you cancelled. Descriptions of services are misleading. Their operations seem borderline criminal, so I highly recommend anyone reading this not subscribe to a Celcom Digi plan—at least UMobile is not misleading",1,2025-12-24T09:27:22.000Z,trustpilot,Celcom
6908bbe25952a03f0a9ca890,no human agent today I waited 5 hours and no one connected to reply and resolve my issue,1,2025-11-03T16:27:46.000Z,trustpilot,Celcom
6885de9f8f0597f6747b8681,"Celcom simply send a msg through lite app to get additional data for free. However, it do not shown that the additional data is tight with the contract. Hence, when you want to port out, you will face a penalty of RM30.00. 

However, it teach me nothing come for free. It is a bad experience for a big company like celcom to do such a thing.",1,2025-07-27T10:09:03.000Z,trustpilot,Celcom
685b19be358a2beb1ddfa8de,"Bunch of fraudsters, scammers and criminals.
I have never been in Malaysia, yet for 9 months those bastards are sending me a threats and payment demands.
BEGIN OF EXAMPLE:
Dear valued customer,
Mr /Ms KAMIL BIN AZMAN
This a reminder that your CelcomDigi Postpaid account was overdue.

We are pleased to inform you that CELCOMDIGI has agreed to offer you a 20% discount on full settlement of your overdue account as below !!
Account Number 	Service Number	Amount Due (RM)	Description
160462040	0192076830	415.20	DEACTIVATION
Please arrange payment of this account before 27/06/2025 or please contact our officer PN AIRA at wasup.muslim.paedo.link+-60139061896 to make a payment arrangement that is mutually acceptable.
Your prompt attention to this matter would be greatly appreciated. If you have any queries regarding this account, please contact our officer as soon as possible.

Payment methods:-

1 - CelcomDigi Centre / Bluecube CelcomDigi
2 - Machine CelcomDigi or CDM BSN / Bank Rakyat.
3 - Online banking M2u / Cimbclicks
Online Banking (bill payment) or Jompay

Jompay biller code : 2881
Or
Online Banking
Biller name : Celcom Mobile Sdn Bhd.
ref 1 : account number  
ref 2 : phone number

Any inquiries please call :
Customer Service CelcomDigi - 0196011111 @ 1111

Email CelcomDigi - DELETED
Thank you.
END OF EXAMPLE
and this continues, despite me emailing back that I am not muslim moron who would buy anything form the paedophiles (AKA followers of the ""Prophet"" who married and f^%$£ed 9 y.o kid, Aisha).",1,2025-06-24T23:33:50.000Z,trustpilot,Celcom
682d94cf47acdba411924781,"Terrible. Bought prepaid sim and top up card together in single transaction in a shop. Packaging for simcard showed ""celcomdigi"". Nothing to indicate specific network. The sim turned out to be digi and the topup was celcom.Customer support was useless. Recommend avoiding. Stick with UMobile.",1,2025-05-21T10:54:39.000Z,trustpilot,Celcom
67af6ee41b070b17b4deea63,"Always no line, whats wrong with you guys? Never reply to email, call also never pick up",2,2025-02-14T18:27:16.000Z,trustpilot,Celcom
6693a8581b4838d0080579dc,"Using the Celcom app can be frustrating due to its slow performance, especially when checking balances or reloading. Sometimes, I need several tries to complete a reload",2,2024-07-14T12:28:41.000Z,trustpilot,Celcom
65cf724957d39ff79954bab2,Can get cheap phone with contracts but poor data service.,1,2024-02-16T16:33:45.000Z,trustpilot,Celcom
651f684a8fa60116c968883d,"Is this charges reasonable ?

Your Internet Usage (Domestic)
Description Usage (MB) Amount (RM)
Internet Usage 24.40 250.00
Total 250.00

Internet Usage 24.4 MB with charges RM250.00",1,2023-10-06T03:52:10.000Z,trustpilot,Celcom
650b6d8cc4b6340972db50e8,"Hi, you are sending personal details of the below account to my mail id. Could you please check and make sure your customers details are safeguarded and not sent to my mail id  please ? 

Account Number : 339459059
Mobile Number : 0197659xxx
Total Amount Due : RM103.50",1,2023-09-21T00:09:16.000Z,trustpilot,Celcom
