id,text,rating,date,source,app
f7c07ef4-e1a5-488e-b54a-ddf3d99dcd41,why the app so lag,1,2026-06-12 05:21:31,play_store,Hotlink
41156ad7-d9b8-490d-9d02-11695c28ceba,why suddenly i cant log into the app and no tac was given to log in? tried to reach out to maxis also cannot to fix this??,1,2026-06-12 05:18:05,play_store,Hotlink
87e2fc85-d620-4ab6-8819-97894592702c,Good,5,2026-06-11 20:20:28,play_store,Hotlink
795c9655-d340-46ac-9750-7e8c3b64e6f3,internet speed is so slow even whatsapp message could not be sent and kept cutting out randomly..puuiiiikkkk,1,2026-06-11 18:30:52,play_store,Hotlink
14c90ffa-ff62-47ed-b904-5b95331cc35a,"aku sedekahkan segala sumpah seranah yang ada dalam dunia ni... kalau tak mampu tutup jelah, tak ada orang susah-susah ke bulan nak cari sumpah seranah... 1 star ni pun sebab tak ada pilihan, ikutkan tahi star pun tak bagi",1,2026-06-11 16:13:19,play_store,Hotlink
23295689-c743-4b97-b3fd-a08798a0eee5,"tolong ehh maxis, ko jual betul ii, apa masalah kjp ada line kjp no service bayar mahal ii tapi line mcm imak",1,2026-06-11 12:07:09,play_store,Hotlink
afe022ba-c602-4a15-a3ec-40b928138b57,very thanks 👍👍,5,2026-06-11 06:51:47,play_store,Hotlink
5495b62b-e4da-4e31-a896-01dc724a5cd9,"apps tak berguna. setiap kali buka, kosong memanjang. tunggu lama pun tetap kosong. lebih baik uninstall je.",1,2026-06-11 02:05:05,play_store,Hotlink
0c57147d-08ee-42e6-b3a0-4f3af7a311fb,aplikasi ini tidak dapat melaporkan masalah rangkaian dan jangan terpedaya dengan kuota free 200gb kerana dia akan sedut kuota asal dulu bila dh kena fup line tetap akan slow walaupun anda punya tambahan 200gb percuma.dia akan limitkan speed anda supaya anda tidak dapat capai pengunaan 200gb percuma itu..promo ini hanya wayang syarikat telco..lagi kan kalau cek network kat link yang diberi memang tiada masalah sebab apa?sebab orang awam tidak dapat melaporkan masalah rangkaian utk jaga nama.haha,1,2026-06-10 23:56:03,play_store,Hotlink
bba6f574-15d2-4999-aa05-0225c584f4d8,"app need more accurate info. order prepaid though is self register num. but came wit preset num. If I want preset num, I can just buy at 99, no ned order online.",1,2026-06-10 23:24:25,play_store,Hotlink
3a93e3d0-9f68-4e12-84dd-75e792d96905,it's really very helpful,5,2026-06-10 14:54:50,play_store,Hotlink
c9fed4fe-1c58-44f3-83ce-02fce4ba26d8,"seronok main² internet... kejap ada kejap takde... orang nak buat kerja, main game semua tergendala... nak relek² hilangkan stres malah tambah stres... jangan jadi pembekal la... buang² duit orang beli data..",1,2026-06-10 13:00:15,play_store,Hotlink
062cebcf-b20f-401b-9fc6-7ef5e5850fc7,"slow sia , nk bt krja pun susah even 5G pun Slow gedabak kdng trus hilg aiyo. menyusahkan",1,2026-06-10 12:10:40,play_store,Hotlink
c05e9f75-24c8-4a38-9218-19b476eb1b8d,"kupon free ada syarat tuntut baik jangan bagi,free data diskaun prepaid lagi bagus",1,2026-06-10 06:43:47,play_store,Hotlink
1ae83794-57e0-4094-b4c7-f074b758cd4d,🐷,1,2026-06-09 16:39:58,play_store,Hotlink
390bd470-56d8-45e9-8cb9-8df9c269ec12,"i Already Go Walk in to Maxis Centre Sunway Carnival Mall,LOT LG-46 LG LEVEL,3068,Jalan Todak,13700 Seberang Jaya, Penang,Malaysia. Staff india Very BAD Service to me and Make me Hate Maxis Hotlink. Now 10 June 2026 i want Change To CELCOMDIGI Lah... i Hope Maxis Fix Your Staff Problems..",1,2026-06-09 16:29:43,play_store,Hotlink
f4c23139-df8d-4b51-aead-85fbf265b6ae,"Eveytime open this app always show blank menu, want to do reload top up can't do at all, really bad service!",1,2026-06-09 16:25:44,play_store,Hotlink
28e228a8-3e32-4f1f-bd03-1918a12d7f3c,connection palat oiii babi,1,2026-06-09 10:58:11,play_store,Hotlink
67883d99-f9e6-41d7-af08-8a6879f6eb9d,"laju lagi itu siput babi dri ini line,bukanyaa makin baik makin bertambah teruk,dri tahun ke tahun ta sudah sudah bgtu2 makin teruk lgi adalah,mahal2 beli tp tiada erti.",1,2026-06-09 08:52:20,play_store,Hotlink
ea79a0b6-a0a7-4fb1-b467-65587ee175d3,kookokok,5,2026-06-09 06:16:27,play_store,Hotlink
722c318f-8494-43af-b8c3-856c0b449ee3,slow betul line sekarangg...tk macam dulu lju jee sekarang mcm siputtt...,1,2026-06-08 18:47:00,play_store,Hotlink
ab68f6bc-8c33-45a5-a771-55b37fc5f0c4,why i enter app it go black white,1,2026-06-08 15:49:33,play_store,Hotlink
d20919a5-c353-43bb-bbbb-d8f7cd2339cf,"don't use sos top up if got balance, instantly wasted 75 cent on interest",1,2026-06-08 07:37:24,play_store,Hotlink
e76742d7-42b7-4146-8b5b-51f4a5dc7288,Internet connection always lag eventho the bar is full what's wrong with you guys the stupid operator,1,2026-06-07 12:56:14,play_store,Hotlink
9551fea0-66ac-404f-9eed-623b17358dc2,uncapped speed internet rm42 suck and terrible..just wasting my time and money👎👎👎👎👎..next subscription will be below rm20..what the use of expensive one if i cant use it fully,1,2026-06-07 09:49:47,play_store,Hotlink
d8eed2fb-704d-46d4-92ca-8159bcbcc67d,5star,5,2026-06-07 07:44:27,play_store,Hotlink
c9672b61-164d-4305-b694-a2c185438a8f,open,5,2026-06-06 00:05:33,play_store,Hotlink
dd87936c-7521-4ea9-a415-be2159a3dba2,"kenapa setiap kali nak buka app, asyik keluar white blank screen? please la hotlink. fix it or i'll convert to other brand",1,2026-06-05 16:00:31,play_store,Hotlink
36076764-cff6-4472-8805-be4b429cd2ef,Suck. hate this app so much.,1,2026-06-05 09:31:35,play_store,Hotlink
8e6b21af-7936-4c9d-b5e3-ac7e9600cb8d,loads very slow often during startup.,2,2026-06-05 02:18:21,play_store,Hotlink
989500a6-b85f-444c-88c7-01462df01c9e,open but all white,1,2026-06-04 23:22:50,play_store,Hotlink
be98cde3-83c8-4d32-9320-6777ef559d33,GOOD EASY FOR COMMUNICATION,5,2026-06-04 22:59:14,play_store,Hotlink
36713b3b-2256-4edc-8f50-4170f1a10f77,"Can't manage multiple numbers, invoices/statements very limited.",1,2026-06-04 14:33:12,play_store,Hotlink
d0a3d816-ee7f-4a07-af01-e1407f9842da,"last lh pakai mixxis bln ni..kedekut..smpai CPU..dh lekat tengok movie..baik pakai umobile murah2 sebulan, dh la hrga relod mixxis dh naik..",1,2026-06-04 14:15:02,play_store,Hotlink
d07bf036-7b7d-40b5-ae40-14e29efcfbfd,bad provider in malaysia,1,2026-06-04 14:12:36,play_store,Hotlink
dfbf550a-3911-400d-ae0a-2c3dc19407f3,internet sucks,1,2026-06-04 14:03:16,play_store,Hotlink
fa6e058f-18d5-4c3d-9ffe-821af3d24bff,very poor internet connection. indoor no internet connection at all.,1,2026-06-03 23:50:38,play_store,Hotlink
7d7a0db6-aa83-4b09-9867-7d74ac7b3d30,"Very slow internet, it says unlimited but there is a limit, what the hell...what are you stupid about, haha, I gave it 2 stars, Pon, because there is a spin, please update the system, make it a little better",2,2026-06-03 11:36:16,play_store,Hotlink
591b56f9-7377-4fb3-bbe2-88faaf7c1138,full of regret,1,2026-06-03 07:14:58,play_store,Hotlink
4dce45da-ef79-4e54-9adc-162f947dd43d,No net. No signal. Been 4+ hours now. The dumps really. Poskod 26100 Damai Pelindung.,1,2026-06-02 16:47:04,play_store,Hotlink
23737397-7eec-4da1-8c03-68146bc53270,line so slowwwwwww! please do something about this matter! I can't do my work with this slow internet!!,1,2026-06-02 14:43:51,play_store,Hotlink
e8b25847-4b84-4182-ac56-b82bfd750916,Connection using Esim is bad at times while XOX sim is working fine.. not as reliable,2,2026-06-02 13:36:45,play_store,Hotlink
b9f2f714-5450-46d8-8141-ebb050372b89,I tried to change plans from prepaid to postpaid and I followed instructions accordingly to scan my IC. BUT it keeps on saying the scan failed because it is unclear. please I've done it a lot in other apps and mostly can verify my ID without any problems. pls fix your scanning function.,1,2026-06-02 13:35:43,play_store,Hotlink
a0ebf8ad-5cdf-47b4-aeba-3b2a848fdd9a,problem. cant activate apps,1,2026-06-02 06:53:10,play_store,Hotlink
71bc5d31-bb28-4360-96af-544a0bd24ac9,Line maxis sekarang sangat2 teruk...,1,2026-06-01 11:39:31,play_store,Hotlink
0c70e8f2-86ed-4cfe-a753-b297de8006f6,good,4,2026-06-01 11:34:45,play_store,Hotlink
a26b557a-c9ec-450d-9ca5-068b6763f048,"idc what happened to the world about going through world war or something but please just fix your connection, it's frustrating when I need it most when it is in an emergency. The first time I used this Plan it was going smoothly and nothing happened but after a month i started to use it, it's becoming really slow each day.",3,2026-06-01 06:04:33,play_store,Hotlink
cb72438e-6a8f-4e67-9fdd-52da944f0c16,Nice,5,2026-06-01 04:05:10,play_store,Hotlink
cfa3908b-979b-4f48-b812-a583ea2dc7f7,Internet seluh,1,2026-06-01 03:09:17,play_store,Hotlink
d0bf6fc9-cd1f-4a6a-bd91-cd277edfdda1,network so bad!!,1,2026-06-01 01:59:57,play_store,Hotlink
b913c1ff-2abe-491c-9aa7-1329aefbfcdf,"Dulu app Maxis ada feature Report Network Issue, senang nak report kawasan mana tiada line internet. Sekarang feature tu dah hilang. Nak report masalah coverage pun susah. Chat dalam app loading tak habis, call 123 pun lama. Harap Maxis kembalikan balik feature report area tiada line tu sebab ramai user sangat perlukan. letak balik feature tu lh senang orng nak buat report, bodoh punya admin",1,2026-06-01 00:33:56,play_store,Hotlink
fd90b400-aede-40b6-915f-1ade9e9c79b8,i have been facing an error with the connection. It's very slow even for reply chats.,1,2026-05-31 13:38:35,play_store,Hotlink
e4ff8f12-35f2-4486-9a47-27164ec2c3c0,excellent,5,2026-05-31 08:37:06,play_store,Hotlink
fc57717b-e5b3-496b-ae61-e6d0847928b7,they removed the option to report network issues.,1,2026-05-31 07:11:54,play_store,Hotlink
3eaafb1c-5de5-44c1-aae4-efa633d22925,Good Apps,5,2026-05-31 06:57:25,play_store,Hotlink
67a1146d-a46d-4513-974f-451832a8f5cd,"stupid app, bagi voucher zus buat apa, kasi la iphone kalau berani. penipu",1,2026-05-30 22:55:51,play_store,Hotlink
efa7ebff-cd4a-4980-86da-c67e05710dee,good,5,2026-05-30 18:19:25,play_store,Hotlink
68ed6b96-3459-4357-b693-2d92351bd4dc,so bad internet service,1,2026-05-30 07:34:44,play_store,Hotlink
c7b2c060-cf1a-463f-b7da-17b0ce3d4c34,memang tak boleh report melalui apps ke? so maksudnya kalau internet slow ke apa kena tadah jela walaupun bayaran sama tanpa apa2 diskaun?,1,2026-05-30 03:37:20,play_store,Hotlink
1b57d2ba-8af1-4c56-93e6-d0d950fd7988,"stupid Apps, middle finger on this Apps.You can get into these apps after 10 to 15 attempts.A person with a healthy brain would never use these stupid apps.Hey, you need improvement.",1,2026-05-30 02:12:59,play_store,Hotlink
e5c140bf-1e4c-40e2-b6ef-5b408e8edf59,why still said need to update but when click update didn't show to update????? what's going on???,2,2026-05-29 11:45:40,play_store,Hotlink
a35c7f6d-4348-4589-b7ab-7b7e67e70a77,service x btl bbi,1,2026-05-29 10:24:11,play_store,Hotlink
0c6c0fe1-bd68-4b95-83b6-9ff9f5ff5090,good,5,2026-05-29 08:41:28,play_store,Hotlink
